"collection1"
"quotes"
"[as the plane prepares to take off]"
"Roger Murdock:
I'm sorry, son, but you must have me confused with someone else. My name is Roger Murdock. I'm the co-pilot.","http://www.imdb.com/name/nm0000717/?ref_=tt_trv_qu"
"Joey:
You are Kareem! I've seen you play. My dad's got season tickets.","http://www.imdb.com/name/nm0365283/?ref_=tt_trv_qu"
"Roger Murdock:
I think you should go back to your seat now, Joey. Right, Clarence?","http://www.imdb.com/name/nm0000717/?ref_=tt_trv_qu"
"Captain Oveur:
Nahhhhhh, he's not bothering anyone. Let him stay here.","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Roger Murdock:
But just remember, my name is...","http://www.imdb.com/name/nm0000717/?ref_=tt_trv_qu"
"[showing his nametag]"
"Roger Murdock:
ROGER MURDOCK. I'm an airline pilot.","http://www.imdb.com/name/nm0000717/?ref_=tt_trv_qu"
"Joey:
I think you're the greatest, but my dad says you don't work hard enough on defense.","http://www.imdb.com/name/nm0365283/?ref_=tt_trv_qu"
"[Kareem gets angry]"
"Joey:
And he says that lots of times, you don't even run down court. And that you don't really try... except during the playoffs.","http://www.imdb.com/name/nm0365283/?ref_=tt_trv_qu"
"Roger Murdock:
[breaking character]
The hell I don't! LISTEN, KID! I've been hearing that crap ever since I was at UCLA. I'm out there busting my buns every night. Tell your old man to drag Walton and Lanier up and down the court for 48 minutes.","http://www.imdb.com/name/nm0000717/?ref_=tt_trv_qu"
"Rumack:
You'd better tell the Captain we've got to land as soon as we can. This woman has to be gotten to a hospital.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Elaine Dickinson:
A hospital? What is it?","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Rumack:
It's a big building with patients, but that's not important right now.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Steve McCroskey:
Johnny, what can you make out of this?","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"[Hands him the weather briefing]"
"Johnny:
This? Why, I can make a hat or a brooch or a pterodactyl...","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Captain Oveur:
You ever been in a cockpit before?","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Joey:
No sir, I've never been up in a plane before.","http://www.imdb.com/name/nm0365283/?ref_=tt_trv_qu"
"Captain Oveur:
You ever seen a grown man naked?","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Roger Murdock:
Flight 2-0-9'er, you are cleared for take-off.","http://www.imdb.com/name/nm0000717/?ref_=tt_trv_qu"
"Captain Oveur:
Roger!","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Roger Murdock:
Huh?","http://www.imdb.com/name/nm0000717/?ref_=tt_trv_qu"
"Tower voice:
L.A. departure frequency, 123 point 9'er."
"Captain Oveur:
Roger!","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Roger Murdock:
Huh?","http://www.imdb.com/name/nm0000717/?ref_=tt_trv_qu"
"Victor Basta:
Request vector, over.","http://www.imdb.com/name/nm0039149/?ref_=tt_trv_qu"
"Captain Oveur:
What?","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Tower voice:
Flight 2-0-9'er cleared for vector 324."
"Roger Murdock:
We have clearance, Clarence.","http://www.imdb.com/name/nm0000717/?ref_=tt_trv_qu"
"Captain Oveur:
Roger, Roger. What's our vector, Victor?","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Tower voice:
Tower's radio clearance, over!"
"Captain Oveur:
That's Clarence Oveur. Over.","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Tower voice:
Over."
"Captain Oveur:
Roger.","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Roger Murdock:
Huh?","http://www.imdb.com/name/nm0000717/?ref_=tt_trv_qu"
"Tower voice:
Roger, over!"
"Roger Murdock:
What?","http://www.imdb.com/name/nm0000717/?ref_=tt_trv_qu"
"Captain Oveur:
Huh?","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Victor Basta:
Who?","http://www.imdb.com/name/nm0039149/?ref_=tt_trv_qu"
"Rumack:
Captain, how soon can you land?","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Captain Oveur:
I can't tell.","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Rumack:
You can tell me. I'm a doctor.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Captain Oveur:
No. I mean I'm just not sure.","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Rumack:
Well, can't you take a guess?","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Captain Oveur:
Well, not for another two hours.","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Rumack:
You can't take a guess for another two hours?","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Male announcer:
The white zone is for immediate loading and unloading of passengers only. There is no stopping in the red zone."
"Female announcer:
The white zone is for immediate loading and unloading of passengers only. There is no stopping in the red zone."
"Male announcer:
[later]
The red zone is for immediate loading and unloading of passengers only. There is no stopping in the white zone."
"Female announcer:
No, the white zone is for loading of passengers and there is no stopping in a RED zone."
"Male announcer:
The red zone has always been for loading and unloading of passengers. There's never stopping in a white zone."
"Female announcer:
Don't you tell me which zone is for loading, and which zone is for stopping!"
"Male announcer:
Listen Betty, don't start up with your white zone shit again."
"[Later]"
"Male announcer:
There's just no stopping in a white zone."
"Female announcer:
Oh really, Vernon? Why pretend, we both know perfectly well what this is about. You want me to have an abortion."
"Male announcer:
It's really the only sensible thing to do, if its done safely. Therapeutically there's no danger involved."
"Steve McCroskey:
Looks like I picked the wrong week to quit drinking.","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"Steve McCroskey:
Looks like I picked the wrong week to quit amphetamines","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"Operator:
[Captain Oveur is on the phone with the Mayo Clinic]
Excuse me, Captain Oveur, but I have an emergency call on line five from a Mr. Hamm."
"Captain Oveur:
Alright, give me a Hamm on five, hold the Mayo.","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"First Jive Dude:
Shiiiiit, maaaaan. That honky muf' be messin' mah old lady... got to be runnin' cold upside down his head, you know?","http://www.imdb.com/name/nm0316709/?ref_=tt_trv_qu"
"Second Jive Dude:
Hey home', I can dig it. Know ain't gonna lay no mo' big rap up on you, man!","http://www.imdb.com/name/nm0924424/?ref_=tt_trv_qu"
"First Jive Dude:
I say hey, sky... subba say I wan' see...","http://www.imdb.com/name/nm0316709/?ref_=tt_trv_qu"
"Second Jive Dude:
Uh-huh.","http://www.imdb.com/name/nm0924424/?ref_=tt_trv_qu"
"First Jive Dude:
...pray to J I did the same-ol', same-ol'!","http://www.imdb.com/name/nm0316709/?ref_=tt_trv_qu"
"Second Jive Dude:
Hey... knock a self a pro, Slick! That gray matter backlot perform us DOWN, I take TCB-in', man!","http://www.imdb.com/name/nm0924424/?ref_=tt_trv_qu"
"First Jive Dude:
Hey, you know what they say: see a broad to get dat booty yak 'em...","http://www.imdb.com/name/nm0316709/?ref_=tt_trv_qu"
"First Jive Dude, Second Jive Dude:
...leg 'er down a smack 'em yak 'em!","http://www.imdb.com/name/nm0316709/?ref_=tt_trv_qu"
"First Jive Dude:
COL' got to be! Y'know? Shiiiiit.","http://www.imdb.com/name/nm0316709/?ref_=tt_trv_qu"
"Striped controller:
Bad news. The fog's getting thicker.","http://www.imdb.com/name/nm0331042/?ref_=tt_trv_qu"
"Johnny:
[jumps to an overweight controller]
And Leon is getting laaaaarrrrrger.","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Captain Oveur:
Joey, have you ever been in a... in a Turkish prison?","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Elaine Dickinson:
Would you like something to read?","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Hanging Lady:
Do you have anything light?","http://www.imdb.com/name/nm0625148/?ref_=tt_trv_qu"
"Elaine Dickinson:
How about this leaflet, 'Famous Jewish Sports Legends?'","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Steve McCroskey:
Looks like I picked the wrong week to quit smoking.","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"[Randy is crying]"
"Rumack:
Randy, are you all right?","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Randy:
Oh, Dr. Rumack, I'm scared. I've never been so scared. And besides, I'm 26 and I'm not married.","http://www.imdb.com/name/nm0666309/?ref_=tt_trv_qu"
"Rumack:
We're going to make it, you've got to believe that.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"[a woman passenger comes in]"
"Mrs. Hammen:
Dr. Rumack, do you have any idea when we'll be landing?","http://www.imdb.com/name/nm0117165/?ref_=tt_trv_qu"
"Rumack:
Pretty soon, how are you bearing up?","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Mrs. Hammen:
Well, to be honest, I've never been so scared. But at least I have a husband.","http://www.imdb.com/name/nm0117165/?ref_=tt_trv_qu"
"[Randy cries harder]"
"Randy:
Can I get you something?","http://www.imdb.com/name/nm0666309/?ref_=tt_trv_qu"
"Second Jive Dude:
'S'mofo butter layin' me to da' BONE! Jackin' me up... tight me!","http://www.imdb.com/name/nm0924424/?ref_=tt_trv_qu"
"Randy:
I'm sorry, I don't understand.","http://www.imdb.com/name/nm0666309/?ref_=tt_trv_qu"
"First Jive Dude:
Cutty say 'e can't HANG!","http://www.imdb.com/name/nm0316709/?ref_=tt_trv_qu"
"Jive Lady:
Oh, stewardess! I speak jive.","http://www.imdb.com/name/nm0082511/?ref_=tt_trv_qu"
"Randy:
Oh, good.","http://www.imdb.com/name/nm0666309/?ref_=tt_trv_qu"
"Jive Lady:
He said that he's in great pain and he wants to know if you can help him.","http://www.imdb.com/name/nm0082511/?ref_=tt_trv_qu"
"Randy:
All right. Would you tell him to just relax and I'll be back as soon as I can with some medicine?","http://www.imdb.com/name/nm0666309/?ref_=tt_trv_qu"
"Jive Lady:
[to the Second Jive Dude]
Jus' hang loose, blood. She gonna catch ya up on da rebound on da med side.","http://www.imdb.com/name/nm0082511/?ref_=tt_trv_qu"
"Second Jive Dude:
What it is, big mama? My mama no raise no dummies. I dug her rap!","http://www.imdb.com/name/nm0924424/?ref_=tt_trv_qu"
"Jive Lady:
Cut me some slack, Jack! Chump don' want no help, chump don't GET da help!","http://www.imdb.com/name/nm0082511/?ref_=tt_trv_qu"
"First Jive Dude:
Say 'e can't hang, say seven up!","http://www.imdb.com/name/nm0316709/?ref_=tt_trv_qu"
"Jive Lady:
Jive-ass dude don't got no brains anyhow! Shiiiiit.","http://www.imdb.com/name/nm0082511/?ref_=tt_trv_qu"
"Ted Striker:
It's Lieutenant Hurwitz. Severe shell-shock. Thinks he's Ethel Merman.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Lieutenant Hurwitz:
[singing]
You'll be swell, you'll be great. Gonna have the whole world on a plate. Startin' here, startin' now. Honey, everything's comin' up roses...","http://www.imdb.com/name/nm0581062/?ref_=tt_trv_qu"
"Ted Striker:
War is hell.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"[Thinking to himself]"
"Ted Striker:
I've got to concentrate...","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"[his thoughts echo]"
"Ted Striker:
concentrate... concentrate... I've got to concentrate... concentrate... concentrate... Hello?... hello... hello... Echo... echo... echo... Pinch hitting for Pedro Borbon... Manny Mota... Mota... Mota...","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Reporter:
What kind of plane is it?","http://www.imdb.com/name/nm0641599/?ref_=tt_trv_qu"
"Johnny:
Oh, it's a big pretty white plane with red stripes, curtains in the windows and wheels and it looks like a big Tylenol.","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Hanging Lady:
No wonder you're upset. She's lovely. And a darling figure... supple, pouting breasts... firm thighs. It's a shame you two don't get along.","http://www.imdb.com/name/nm0625148/?ref_=tt_trv_qu"
"[repeated line, to Ted and Elaine]"
"Rumack:
I just want to tell you both good luck. We're all counting on you.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Ted Striker:
Mayday! Mayday!","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Steve McCroskey:
What the heck is that?","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"Johnny:
Why, that's the Russian New Year. We can have a parade and serve hot hors d'oeuvres...","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Johnny:
[plugging back in the runway lights]
Just kidding.","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Rumack:
The life of everyone on board depends upon just one thing: finding someone back there who can not only fly this plane, but who didn't have fish for dinner.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"[last lines]"
"Man in Taxi:
Well, I'll give him another twenty minutes, but that's it!","http://www.imdb.com/name/nm0419060/?ref_=tt_trv_qu"
"Mrs. Hammen:
Jim never vomits at home.","http://www.imdb.com/name/nm0117165/?ref_=tt_trv_qu"
"Elaine Dickinson:
There's no reason to become alarmed, and we hope you'll enjoy the rest of your flight. By the way, is there anyone on board who knows how to fly a plane?","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Rumack:
Well, I don't have anything to say, you've done the best you could. You really have, the best you could. You can't expect to win em all. But, I want to tell you something I've kept to myself through these years. I was in the war myself, medical corps. I was on late duty one night when they brought in a badly wounded pilot from one of the raids. He could barely talk. He looked at me and said, 'The odds were against us up there, but we went in anyway, I'm glad the Captain made the right decision.' The pilot's name was George Zip.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Ted Striker:
George Zip said that?","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Rumack:
The last thing he said to me, 'Doc,' he said, 'some time when the crew is up against it, and the breaks are beating the boys, tell them to get out there and give it all they got and win just one for the Zipper. I don't know where I'll be then, Doc,' he said, 'but I won't smell too good, that's for sure.'","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Ted Striker:
Excuse me doc, I got a plane to land.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"[first lines]"
"Male announcer:
The white zone is for immediate loading and unloading of passengers only. There is no stopping in a red zone."
"Female announcer:
The white zone is for immediate loading and unloading of passengers only. There is no stopping in a red zone."
"Jack Kirkpatrick:
Shanna, they bought their tickets, they knew what they were getting into. I say, let 'em crash.","http://www.imdb.com/name/nm0871741/?ref_=tt_trv_qu"
"Radio DJ:
This is WZAZ in Chicago, where disco lives forever..."
"[the airplane zooms overhead the building, knocking the radio antenna down, and the signal goes dead]"
"Rex Kramer:
[talking on the phone to the airport control tower]
No, we can't do that, the risk of a flame-out is too great. Keep 'em at 24,000. No, feet.","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"Rex Kramer:
Don't be a fool, Striker, you know what a landing like this means, you more than anybody. I'm ordering you to stay up there.","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"Ted Striker:
No dice, Chicago. I'm giving the orders and we're coming in. I guess the foot's on the other hand now, isn't it, Kramer?","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"[looking at the controls of the airplane as he begins to try to fly it]"
"Ted Striker:
Let's see... altitude: 21,000 feet. Speed: 520 knots. Level flight. Course: zero-niner-zero. Trim and mixture: wash, soak, rinse, spin.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Mrs. Hammen:
Jim never has a second cup of coffee at home.","http://www.imdb.com/name/nm0117165/?ref_=tt_trv_qu"
"Rumack:
Extremely serious. It starts with a slight fever and dryness of the throat. When the virus penetrates the red blood cells, the victim becomes dizzy, begins to experience an itchy rash, then the poison goes to work on the central nervous system, severe muscle spasms followed by the inevitable drooling.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"[Oveur does all of the above as Rumack describes each one]"
"Rumack:
At this point, the entire digestive system collapses accompanied by uncontrollable flatulence","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"[Oveur begins to fart uncontrollably]"
"Rumack:
Until finally, the poor bastard is reduced to a quivering wasted piece of jelly.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Rex Kramer:
Steve, I want every light you can get poured onto that field.","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"Steve McCroskey:
I'll get that done right now.","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"[On the runway, a truck dumps a full load of lamps onto the ground]"
"Rex Kramer:
Later we'll run down the landing procedures.","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"[flicks his cigarette out the window, causing it to strike something and explode]"
"Rex Kramer:
Get that finger out of your ear! You don't know where that finger's been!","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"Elaine Dickinson:
Ladies and gentlemen, this is your stewardess speaking... We're regret any inconvenience the sudden cabin movement might have caused, this is due to periodic air pockets we encountered, there's no reason to become alarmed, and we hope you enjoy the rest of your flight... By the way, is there anyone on board who knows how to fly a plane?","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"[cabin's hell breaks loose]"
"Ted Striker:
It was at that moment that I first realized Elaine had doubts about our relationship. And that, as much as anything else, led to my drinking problem.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"[pours Gatorade into glass and then pours onto left side of his own face]"
"Captain Oveur:
Joey, do you like movies about gladiators?","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Elaine Dickinson:
You got a letter from headquarters this morning.","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Ted Striker:
What is it?","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Elaine Dickinson:
It's a big building where generals meet, but that's not important.","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Ted Striker:
I flew single engine fighters in the Air Force, but this plane has four engines. It's an entirely different kind of flying, altogether.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Rumack, Randy:
[together]
It's an entirely different kind of flying.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Rex Kramer:
Striker, listen, and you listen close: flying a plane is no different than riding a bicycle, just a lot harder to put baseball cards in the spokes.","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"[an epidemic of food poisoning is sweeping the plane]"
"Captain Oveur:
What is it, Doctor? What's going on?","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Rumack:
I'm not sure. I haven't seen anything like this since the Anita Bryant concert.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Rex Kramer:
[talking to Steve McCroskey]
Our only hope is to build this man up. We gotta give him all the confidence we can.","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"[to Striker]"
"Rex Kramer:
Striker, have you ever flown a multi-engine plane before?","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"Ted Striker:
No, never.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Rex Kramer:
[to McCroskey, with the microphone still on]
Shit! This is a God damn waste of time! There's no way he can land this plane!","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"Johnny:
The tower, the tower! Rapunzel, Rapunzel!","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Rex Kramer:
[points out the window]
There he is. Striker, you're coming in too fast!","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"Ted Striker:
I know, I know!","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Elaine Dickinson:
[relaying]
He knows, he knows.","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"[Elaine is relaying what Ted is saying to Kramer]"
"Ted Striker:
It's a damn good thing he doesn't know how much I hate his guts.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Elaine Dickinson:
It's a damn good thing you don't know how much he hates your guts.","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"[Flashback, about a bar he frequented during the war]"
"Ted Striker:
It was a rough place - the seediest dive on the wharf. Populated with every reject and cutthroat from Bombay to Calcutta. It's worse than Detroit.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Elaine:
It takes so many things to make love last. But most of all, it takes respect, and I can't live with a man I don't respect.","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Ted Striker:
[turns towards the camera]
What a pisser!","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Elaine:
Would you gentlemen care to order your dinners?","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"First Jive Dude:
Bet, babe. Slide a piece o' da' porter. Drinks, I run da' java.","http://www.imdb.com/name/nm0316709/?ref_=tt_trv_qu"
"Second Jive Dude:
Lookie here. I can dig grease 'n chompin' on some buns and draggin' through the garden.","http://www.imdb.com/name/nm0924424/?ref_=tt_trv_qu"
"Johnny:
Auntie Em, Uncle Henry, Toto! It's a twister! It's a twister!","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"[reading newspaper headlines]"
"Rex Kramer:
Passengers certain to die!","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"Steve McCroskey:
Airline negligent.","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"Johnny:
There's a sale at Penney's!","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Ted Striker:
[plane loses an engine]
The oil pressure. I forgot to check the oil pressure! When Kramer hears about this, the shit's going to hit the fan!","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"[in the office, shit hits a fan and splatters all over the room]"
"Male announcer:
Air Israel, please clear the runway!"
"Jack:
What's going on? We have a right to know the truth!","http://www.imdb.com/name/nm0393310/?ref_=tt_trv_qu"
"Rumack:
[to the passengers]
All right, I'm going to level with you all. But what's most important now is that you remain calm. There is no reason to panic.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"[Rumack's nose grows an inch long]"
"Rumack:
Now, it is true that one of the crew members is ill... slightly ill.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"[Rumack's nose continues to grow longer and longer, à la Pinocchio]"
"Rumack:
But the other two pilots... they're just fine. They're at the controls flying the plane... free to pursue a life of religious fulfillment.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Gunderson:
He's all over the place! Nine hundred feet up to 1300 feet. What an asshole!","http://www.imdb.com/name/nm0052186/?ref_=tt_trv_qu"
"Airport Steward:
Smoking or non-smoking?","http://www.imdb.com/name/nm0152537/?ref_=tt_trv_qu"
"Ted Striker:
Smoking.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"[She hands him a boarding pass that is belching out smoke]"
"Rex Kramer:
Do you know what it's like to fall in the mud and get kicked... in the head... with an iron boot? Of course you don't, no one does. It never happens. Sorry, Ted, that's a dumb question... skip that.","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"Ted Striker:
My orders came through. My squadron ships out tomorrow. We're bombing the storage depots at Daiquiri at 1800 hours. We're coming in from the north, below their radar.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Elaine Dickinson:
When will you be back?","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Ted Striker:
I can't tell you that. It's classified.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Rumack:
I won't deceive you, Mr. Striker. We're running out of time.","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Ted Striker:
Surely there must be something you can do.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Rumack:
I'm doing everything I can... and stop calling me Shirley!","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Mrs. Geline:
I haven't felt this awful since we saw that Ronald Reagan film.","http://www.imdb.com/name/nm0325843/?ref_=tt_trv_qu"
"[repeated lines]"
"Steve McCroskey:
Johnny, how 'bout some more coffee?","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"Johnny:
No, thanks!","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Newspaper Headline:
Boy trapped in refrigerator eats own foot."
"Rex Kramer:
No... that's just what they'll be expecting us to do!","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"Female announcer:
Captain Oveur, white courtesy phone. Captain Clarence Oveur, white courtesy phone."
"Female announcer:
[Oveur picks up the red phone]
No, the white phone."
"Female announcer:
Captain Oveur, white courtesy phone. Captain Clarence Oveur, white courtesy phone."
"Captain Oveur:
[to announcer]
I GOT IT!","http://www.imdb.com/name/nm0336335/?ref_=tt_trv_qu"
"Steve McCroskey:
Gunderson, check the Radar Range. Anything yet?","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"Gunderson:
[gets up and opens the door of the Radar Range microwave, which is roasting a turkey]
About two more minutes, chief.","http://www.imdb.com/name/nm0052186/?ref_=tt_trv_qu"
"Steve McCroskey:
Two more minutes? They could be miles off course!","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"Rex Kramer:
That's impossible. They're on instruments!","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"[cuts to the cockpit, where Striker, Elaine, Randy and Rumack are all playing musical instruments]"
"Ted Striker:
Because of my mistake, six men didn't return from that raid.","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Elaine Dickinson:
Seven. Lieutenant Zip died this morning.","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
